Student ID,College,Subject,Year,Social Propensity,Club Propensity,Disease State,Adapted Group Size,Gender
000448,Churchill,Chem Eng via Nat Sciences,3,0,0,0,7,Female
000449,Churchill,Chem Eng via Nat Sciences,4,0,0,0,5,Female
000450,Churchill,Chem Eng via Nat Sciences,4,0,0,0,6,Female
000451,Churchill,Classical Tripos,1,0,0,0,5,Male
000452,Churchill,Classical Tripos,2,0,0,0,9,Female
000453,Churchill,Classical Tripos,3,0,0,0,7,Female
000454,Churchill,Classical Tripos Four Year,1,0,0,0,8,Female
000455,Churchill,Classical Tripos Four Year,2,0,0,0,7,Female
000456,Churchill,Classical Tripos Four Year,3,0,0,0,9,Female
000457,Churchill,Classical Tripos Four Year,4,0,0,0,8,Male
000458,Churchill,Computer Science Tripos,1,0,0,0,5,Male
000459,Churchill,Computer Science Tripos,1,0,0,0,7,Male
000460,Churchill,Computer Science Tripos,1,0,0,0,6,Male
000461,Churchill,Computer Science Tripos,1,0,0,0,5,Male
000462,Churchill,Computer Science Tripos,1,0,0,0,4,Male
000463,Churchill,Computer Science Tripos,1,0,0,0,4,Male
000464,Churchill,Computer Science Tripos,1,0,0,0,2,Male
000465,Churchill,Computer Science Tripos,1,0,0,0,5,Male
000466,Churchill,Computer Science Tripos,1,0,0,0,3,Male
000467,Churchill,Computer Science Tripos,1,0,0,0,6,Male
000468,Churchill,Computer Science Tripos,2,0,0,0,7,Male
000469,Churchill,Computer Science Tripos,2,0,0,0,3,Male
000470,Churchill,Computer Science Tripos,2,0,0,0,3,Male
000471,Churchill,Computer Science Tripos,2,0,0,0,4,Male
000472,Churchill,Computer Science Tripos,2,0,0,0,6,Male
000473,Churchill,Computer Science Tripos,2,0,0,0,5,Male
000474,Churchill,Computer Science Tripos,2,0,0,0,4,Male
000475,Churchill,Computer Science Tripos,2,0,0,0,3,Male
000476,Churchill,Computer Science Tripos,2,0,0,0,2,Male
000477,Churchill,Computer Science Tripos,2,0,0,0,4,Male
000478,Churchill,Computer Science Tripos,3,0,0,0,4,Male
000479,Churchill,Computer Science Tripos,3,0,0,0,4,Male
000480,Churchill,Computer Science Tripos,3,0,0,0,4,Male
000481,Churchill,Computer Science Tripos,3,0,0,0,5,Male
000482,Churchill,Computer Science Tripos,3,0,0,0,6,Male
000483,Churchill,Computer Science Tripos,3,0,0,0,3,Male
000484,Churchill,Computer Science Tripos,3,0,0,0,5,Male
000485,Churchill,Computer Science Tripos,3,0,0,0,5,Male
000486,Churchill,Computer Science Tripos,3,0,0,0,7,Male
000487,Churchill,Computer Science Tripos,3,0,0,0,5,Female
000488,Churchill,Economics Tripos,1,0,0,0,6,Male
000489,Churchill,Economics Tripos,1,0,0,0,7,Male
000490,Churchill,Economics Tripos,1,0,0,0,5,Female
000491,Churchill,Economics Tripos,1,0,0,0,7,Male
000492,Churchill,Economics Tripos,2,0,0,0,7,Male
000493,Churchill,Economics Tripos,2,0,0,0,6,Male
000494,Churchill,Economics Tripos,2,0,0,0,7,Female
000495,Churchill,Economics Tripos,2,0,0,0,7,Male
000496,Churchill,Economics Tripos,3,0,0,0,9,Male
000497,Churchill,Economics Tripos,3,0,0,0,5,Female
000498,Churchill,Economics Tripos,3,0,0,0,8,Male
000499,Churchill,Economics Tripos,3,0,0,0,5,Male
000500,Churchill,Education Tripos,1,0,0,0,10,Female
000501,Churchill,Education Tripos,2,0,0,0,4,Female
000502,Churchill,Education Tripos,3,0,0,0,7,Female
000503,Churchill,Engineering Tripos,1,0,0,0,5,Male
000504,Churchill,Engineering Tripos,1,0,0,0,4,Female
000505,Churchill,Engineering Tripos,1,0,0,0,7,Female
000506,Churchill,Engineering Tripos,1,0,0,0,6,Male
000507,Churchill,Engineering Tripos,1,0,0,0,7,Male
000508,Churchill,Engineering Tripos,1,0,0,0,5,Female
000509,Churchill,Engineering Tripos,1,0,0,0,5,Male
000510,Churchill,Engineering Tripos,1,0,0,0,6,Male
000511,Churchill,Engineering Tripos,1,0,0,0,7,Male
000512,Churchill,Engineering Tripos,1,0,0,0,7,Female
000513,Churchill,Engineering Tripos,1,0,0,0,3,Female
000514,Churchill,Engineering Tripos,1,0,0,0,6,Male
000515,Churchill,Engineering Tripos,1,0,0,0,7,Male
000516,Churchill,Engineering Tripos,1,0,0,0,6,Female
000517,Churchill,Engineering Tripos,1,0,0,0,3,Male
000518,Churchill,Engineering Tripos,1,0,0,0,5,Female
000519,Churchill,Engineering Tripos,1,0,0,0,7,Male
000520,Churchill,Engineering Tripos,2,0,0,0,5,Male
000521,Churchill,Engineering Tripos,2,0,0,0,5,Male
000522,Churchill,Engineering Tripos,2,0,0,0,7,Male
000523,Churchill,Engineering Tripos,2,0,0,0,3,Male
000524,Churchill,Engineering Tripos,2,0,0,0,8,Male
000525,Churchill,Engineering Tripos,2,0,0,0,5,Male
000526,Churchill,Engineering Tripos,2,0,0,0,3,Male
000527,Churchill,Engineering Tripos,2,0,0,0,7,Male
000528,Churchill,Engineering Tripos,2,0,0,0,5,Male
000529,Churchill,Engineering Tripos,2,0,0,0,5,Male
000530,Churchill,Engineering Tripos,2,0,0,0,8,Male
000531,Churchill,Engineering Tripos,2,0,0,0,6,Male
000532,Churchill,Engineering Tripos,2,0,0,0,6,Male
000533,Churchill,Engineering Tripos,2,0,0,0,4,Male
000534,Churchill,Engineering Tripos,2,0,0,0,8,Male
000535,Churchill,Engineering Tripos,2,0,0,0,9,Male
000536,Churchill,Engineering Tripos,2,0,0,0,6,Male
000537,Churchill,Engineering Tripos,3,0,0,0,5,Female
000538,Churchill,Engineering Tripos,3,0,0,0,5,Male
000539,Churchill,Engineering Tripos,3,0,0,0,3,Male
000540,Churchill,Engineering Tripos,3,0,0,0,6,Male
000541,Churchill,Engineering Tripos,3,0,0,0,6,Male
000542,Churchill,Engineering Tripos,3,0,0,0,5,Male
000543,Churchill,Engineering Tripos,3,0,0,0,7,Female
000544,Churchill,Engineering Tripos,3,0,0,0,3,Female
000545,Churchill,Engineering Tripos,3,0,0,0,5,Male
000546,Churchill,Engineering Tripos,3,0,0,0,4,Male
000547,Churchill,Engineering Tripos,3,0,0,0,5,Male
000548,Churchill,Engineering Tripos,3,0,0,0,4,Male
000549,Churchill,Engineering Tripos,3,0,0,0,6,Male
000550,Churchill,Engineering Tripos,3,0,0,0,8,Male
000551,Churchill,Engineering Tripos,3,0,0,0,5,Male
000552,Churchill,Engineering Tripos,3,0,0,0,5,Male
000553,Churchill,Engineering Tripos,3,0,0,0,8,Male
000554,Churchill,Engineering Tripos,4,0,0,0,3,Female
000555,Churchill,Engineering Tripos,4,0,0,0,6,Male
000556,Churchill,Engineering Tripos,4,0,0,0,4,Male
000557,Churchill,Engineering Tripos,4,0,0,0,5,Male
000558,Churchill,Engineering Tripos,4,0,0,0,3,Female
000559,Churchill,Engineering Tripos,4,0,0,0,6,Female
000560,Churchill,Engineering Tripos,4,0,0,0,5,Male
000561,Churchill,Engineering Tripos,4,0,0,0,4,Female
000562,Churchill,Engineering Tripos,4,0,0,0,4,Female
000563,Churchill,Engineering Tripos,4,0,0,0,6,Male
000564,Churchill,Engineering Tripos,4,0,0,0,6,Male
000565,Churchill,Engineering Tripos,4,0,0,0,5,Male
000566,Churchill,Engineering Tripos,4,0,0,0,5,Female
000567,Churchill,Engineering Tripos,4,0,0,0,5,Male
000568,Churchill,Engineering Tripos,4,0,0,0,6,Male
000569,Churchill,Engineering Tripos,4,0,0,0,6,Male
000570,Churchill,Engineering Tripos,4,0,0,0,8,Male
000571,Churchill,English Tripos,1,0,0,0,9,Male
000572,Churchill,English Tripos,1,0,0,0,9,Male
000573,Churchill,English Tripos,1,0,0,0,8,Female
000574,Churchill,English Tripos,1,0,0,0,7,Female
000575,Churchill,English Tripos,1,0,0,0,8,Female
000576,Churchill,English Tripos,1,0,0,0,7,Female
000577,Churchill,English Tripos,2,0,0,0,7,Female
000578,Churchill,English Tripos,2,0,0,0,5,Female
000579,Churchill,English Tripos,2,0,0,0,7,Female
000580,Churchill,English Tripos,2,0,0,0,8,Male
000581,Churchill,English Tripos,2,0,0,0,8,Female
000582,Churchill,English Tripos,2,0,0,0,9,Male
000583,Churchill,English Tripos,3,0,0,0,10,Male
000584,Churchill,English Tripos,3,0,0,0,7,Female
000585,Churchill,English Tripos,3,0,0,0,6,Female
000586,Churchill,English Tripos,3,0,0,0,8,Female
000587,Churchill,English Tripos,3,0,0,0,9,Male
000588,Churchill,English Tripos,3,0,0,0,8,Female
000589,Churchill,Geographical Tripos,1,0,0,0,9,Female
000590,Churchill,Geographical Tripos,1,0,0,0,6,Female
000591,Churchill,Geographical Tripos,1,0,0,0,8,Female
000592,Churchill,Geographical Tripos,1,0,0,0,7,Female
000593,Churchill,Geographical Tripos,1,0,0,0,5,Male
000594,Churchill,Geographical Tripos,2,0,0,0,8,Female
000595,Churchill,Geographical Tripos,2,0,0,0,6,Female
000596,Churchill,Geographical Tripos,2,0,0,0,7,Female
000597,Churchill,Geographical Tripos,2,0,0,0,6,Male
000598,Churchill,Geographical Tripos,2,0,0,0,5,Female
000599,Churchill,Geographical Tripos,3,0,0,0,7,Male
000600,Churchill,Geographical Tripos,3,0,0,0,6,Female
000601,Churchill,Geographical Tripos,3,0,0,0,8,Female
000602,Churchill,Geographical Tripos,3,0,0,0,7,Female
000603,Churchill,Geographical Tripos,3,0,0,0,9,Male
000604,Churchill,Historical Tripos,1,0,0,0,7,Male
000605,Churchill,Historical Tripos,1,0,0,0,6,Female
000606,Churchill,Historical Tripos,1,0,0,0,9,Male
000607,Churchill,Historical Tripos,1,0,0,0,7,Female
000608,Churchill,Historical Tripos,1,0,0,0,8,Male
000609,Churchill,Historical Tripos,2,0,0,0,10,Female
000610,Churchill,Historical Tripos,2,0,0,0,10,Male
000611,Churchill,Historical Tripos,2,0,0,0,9,Female
000612,Churchill,Historical Tripos,2,0,0,0,6,Female
000613,Churchill,Historical Tripos,2,0,0,0,10,Male
000614,Churchill,Historical Tripos,3,0,0,0,7,Female
000615,Churchill,Historical Tripos,3,0,0,0,7,Male
000616,Churchill,Historical Tripos,3,0,0,0,7,Female
000617,Churchill,Historical Tripos,3,0,0,0,7,Female
000618,Churchill,Historical Tripos,3,0,0,0,5,Female
000619,Churchill,History & Politics Tripos,1,0,0,0,7,Male
000620,Churchill,History & Politics Tripos,1,0,0,0,7,Female
000621,Churchill,History & Politics Tripos,1,0,0,0,7,Male
000622,Churchill,History & Politics Tripos,2,0,0,0,7,Female
000623,Churchill,History & Politics Tripos,2,0,0,0,7,Female
000624,Churchill,History & Politics Tripos,2,0,0,0,7,Male
000625,Churchill,History & Politics Tripos,3,0,0,0,8,Male
000626,Churchill,History & Politics Tripos,3,0,0,0,6,Male
000627,Churchill,History & Politics Tripos,3,0,0,0,6,Male
000628,Churchill,History and Mod Lang Tripos,1,0,0,0,10,Male
000629,Churchill,History and Mod Lang Tripos,2,0,0,0,8,Female
000630,Churchill,History and Mod Lang Tripos,4,0,0,0,8,Female
000631,Churchill,History of Art Tripos,1,0,0,0,9,Female
000632,Churchill,History of Art Tripos,2,0,0,0,10,Female
000633,Churchill,History of Art Tripos,3,0,0,0,5,Female
000634,Churchill,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,9,Female
000635,Churchill,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,6,Female
000636,Churchill,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
000637,Churchill,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,8,Female
000638,Churchill,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,8,Female
000639,Churchill,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,9,Female
000640,Churchill,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,10,Female
000641,Churchill,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,9,Female
000642,Churchill,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Male
000643,Churchill,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female
000644,Churchill,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,5,Female
000645,Churchill,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female
000646,Churchill,Law Tripos,1,0,0,0,7,Male
000647,Churchill,Law Tripos,1,0,0,0,5,Male
000648,Churchill,Law Tripos,1,0,0,0,4,Male
000649,Churchill,Law Tripos,1,0,0,0,8,Female
000650,Churchill,Law Tripos,1,0,0,0,7,Female
000651,Churchill,Law Tripos,2,0,0,0,4,Female
000652,Churchill,Law Tripos,2,0,0,0,5,Female
000653,Churchill,Law Tripos,2,0,0,0,6,Male
000654,Churchill,Law Tripos,2,0,0,0,8,Male
000655,Churchill,Law Tripos,2,0,0,0,7,Female
000656,Churchill,Law Tripos,3,0,0,0,8,Female
000657,Churchill,Law Tripos,3,0,0,0,7,Female
000658,Churchill,Law Tripos,3,0,0,0,6,Female
000659,Churchill,Law Tripos,3,0,0,0,6,Female
000660,Churchill,Law Tripos,3,0,0,0,5,Male
000661,Churchill,Linguistics Tripos,1,0,0,0,7,Female
000662,Churchill,Linguistics Tripos,2,0,0,0,9,Female
000663,Churchill,Linguistics Tripos,3,0,0,0,9,Female
000664,Churchill,Mathematical Tripos,1,0,0,0,4,Male
000665,Churchill,Mathematical Tripos,1,0,0,0,6,Male
000666,Churchill,Mathematical Tripos,1,0,0,0,5,Male
000667,Churchill,Mathematical Tripos,1,0,0,0,3,Female
000668,Churchill,Mathematical Tripos,1,0,0,0,5,Female
000669,Churchill,Mathematical Tripos,1,0,0,0,4,Male
000670,Churchill,Mathematical Tripos,1,0,0,0,4,Male
000671,Churchill,Mathematical Tripos,1,0,0,0,4,Female
000672,Churchill,Mathematical Tripos,1,0,0,0,6,Male
000673,Churchill,Mathematical Tripos,1,0,0,0,5,Male
000674,Churchill,Mathematical Tripos,1,0,0,0,4,Male
000675,Churchill,Mathematical Tripos,1,0,0,0,4,Male
000676,Churchill,Mathematical Tripos,1,0,0,0,3,Female
000677,Churchill,Mathematical Tripos,1,0,0,0,8,Female
000678,Churchill,Mathematical Tripos,2,0,0,0,7,Male
000679,Churchill,Mathematical Tripos,2,0,0,0,2,Male
000680,Churchill,Mathematical Tripos,2,0,0,0,4,Male
000681,Churchill,Mathematical Tripos,2,0,0,0,2,Male
000682,Churchill,Mathematical Tripos,2,0,0,0,3,Female
000683,Churchill,Mathematical Tripos,2,0,0,0,5,Male
000684,Churchill,Mathematical Tripos,2,0,0,0,2,Female
000685,Churchill,Mathematical Tripos,2,0,0,0,5,Male
000686,Churchill,Mathematical Tripos,2,0,0,0,3,Male
000687,Churchill,Mathematical Tripos,2,0,0,0,5,Female
000688,Churchill,Mathematical Tripos,2,0,0,0,3,Male
000689,Churchill,Mathematical Tripos,2,0,0,0,3,Male
000690,Churchill,Mathematical Tripos,2,0,0,0,8,Male
000691,Churchill,Mathematical Tripos,2,0,0,0,3,Male
000692,Churchill,Mathematical Tripos,3,0,0,0,5,Female
000693,Churchill,Mathematical Tripos,3,0,0,0,3,Male
000694,Churchill,Mathematical Tripos,3,0,0,0,5,Male
000695,Churchill,Mathematical Tripos,3,0,0,0,5,Female
000696,Churchill,Mathematical Tripos,3,0,0,0,3,Male
000697,Churchill,Mathematical Tripos,3,0,0,0,5,Male
000698,Churchill,Mathematical Tripos,3,0,0,0,7,Male
000699,Churchill,Mathematical Tripos,3,0,0,0,6,Male
000700,Churchill,Mathematical Tripos,3,0,0,0,3,Male
000701,Churchill,Mathematical Tripos,3,0,0,0,7,Male
000702,Churchill,Mathematical Tripos,3,0,0,0,5,Male
000703,Churchill,Mathematical Tripos,3,0,0,0,6,Male
000704,Churchill,Mathematical Tripos,3,0,0,0,2,Male
000705,Churchill,Mathematical Tripos,3,0,0,0,3,Male
000706,Churchill,Mathematical Tripos,4,0,0,0,5,Male
000707,Churchill,Mathematical Tripos,4,0,0,0,5,Male
000708,Churchill,Mathematical Tripos,4,0,0,0,5,Male
000709,Churchill,Mathematical Tripos,4,0,0,0,4,Male
000710,Churchill,Medicine,1,0,0,0,9,Male
000711,Churchill,Medicine,1,0,0,0,5,Male
000712,Churchill,Medicine,1,0,0,0,6,Female
000713,Churchill,Medicine,1,0,0,0,5,Male
000714,Churchill,Medicine,1,0,0,0,4,Male
000715,Churchill,Medicine,1,0,0,0,4,Female
000716,Churchill,Medicine,1,0,0,0,6,Female
000717,Churchill,Medicine,1,0,0,0,7,Male
000718,Churchill,Medicine,1,0,0,0,6,Male
000719,Churchill,Medicine,1,0,0,0,4,Male
000720,Churchill,Medicine,1,0,0,0,6,Female
000721,Churchill,Medicine,2,0,0,0,6,Female
000722,Churchill,Medicine,2,0,0,0,7,Female
000723,Churchill,Medicine,2,0,0,0,8,Male
000724,Churchill,Medicine,2,0,0,0,7,Female
000725,Churchill,Medicine,2,0,0,0,5,Male
000726,Churchill,Medicine,2,0,0,0,5,Male
000727,Churchill,Medicine,2,0,0,0,5,Female
000728,Churchill,Medicine,2,0,0,0,6,Female
000729,Churchill,Medicine,2,0,0,0,7,Male
000730,Churchill,Medicine,2,0,0,0,7,Female
000731,Churchill,Medicine,2,0,0,0,4,Male
000732,Churchill,Medicine,3,0,0,0,6,Female
000733,Churchill,Medicine,3,0,0,0,8,Male
000734,Churchill,Medicine,3,0,0,0,8,Female
000735,Churchill,Medicine,3,0,0,0,6,Male
000736,Churchill,Medicine,3,0,0,0,5,Female
000737,Churchill,Medicine,3,0,0,0,9,Male
000738,Churchill,Medicine,3,0,0,0,5,Female
000739,Churchill,Medicine,3,0,0,0,9,Male
000740,Churchill,Medicine,3,0,0,0,7,Female
000741,Churchill,Medicine,3,0,0,0,5,Female
000742,Churchill,Medicine,3,0,0,0,6,Male
000743,Churchill,Medicine,4,0,0,0,7,Male
000744,Churchill,Medicine,4,0,0,0,7,Female
000745,Churchill,Medicine,4,0,0,0,7,Male
000746,Churchill,Medicine,4,0,0,0,8,Male
000747,Churchill,Medicine,4,0,0,0,8,Female
000748,Churchill,Medicine,4,0,0,0,9,Female
000749,Churchill,Medicine,4,0,0,0,7,Male
000750,Churchill,Medicine,4,0,0,0,7,Male
000751,Churchill,Medicine,4,0,0,0,6,Male
000752,Churchill,Medicine,4,0,0,0,7,Female
000753,Churchill,Medicine,4,0,0,0,6,Male
000754,Churchill,Mod & Med Langs Tripos,1,0,0,0,6,Female
000755,Churchill,Mod & Med Langs Tripos,1,0,0,0,9,Female
000756,Churchill,Mod & Med Langs Tripos,1,0,0,0,8,Male
000757,Churchill,Mod & Med Langs Tripos,1,0,0,0,6,Male
000758,Churchill,Mod & Med Langs Tripos,1,0,0,0,6,Male
000759,Churchill,Mod & Med Langs Tripos,2,0,0,0,7,Female
000760,Churchill,Mod & Med Langs Tripos,2,0,0,0,6,Female
000761,Churchill,Mod & Med Langs Tripos,2,0,0,0,8,Female
000762,Churchill,Mod & Med Langs Tripos,2,0,0,0,9,Male
000763,Churchill,Mod & Med Langs Tripos,2,0,0,0,8,Female
000764,Churchill,Mod & Med Langs Tripos,4,0,0,0,8,Female
000765,Churchill,Mod & Med Langs Tripos,4,0,0,0,8,Male
000766,Churchill,Mod & Med Langs Tripos,4,0,0,0,9,Female
000767,Churchill,Mod & Med Langs Tripos,4,0,0,0,5,Female
000768,Churchill,Mod & Med Langs Tripos,4,0,0,0,7,Female
000769,Churchill,Music Tripos,1,0,0,0,7,Male
000770,Churchill,Music Tripos,1,0,0,0,5,Female
000771,Churchill,Music Tripos,2,0,0,0,7,Male
000772,Churchill,Music Tripos,2,0,0,0,6,Female
000773,Churchill,Music Tripos,3,0,0,0,8,Female
000774,Churchill,Music Tripos,3,0,0,0,8,Male
000775,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000776,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000777,Churchill,Natural Sciences Tripos,1,0,0,0,5,Female
000778,Churchill,Natural Sciences Tripos,1,0,0,0,4,Female
000779,Churchill,Natural Sciences Tripos,1,0,0,0,4,Male
000780,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000781,Churchill,Natural Sciences Tripos,1,0,0,0,4,Female
000782,Churchill,Natural Sciences Tripos,1,0,0,0,5,Female
000783,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000784,Churchill,Natural Sciences Tripos,1,0,0,0,6,Female
000785,Churchill,Natural Sciences Tripos,1,0,0,0,3,Female
000786,Churchill,Natural Sciences Tripos,1,0,0,0,9,Female
000787,Churchill,Natural Sciences Tripos,1,0,0,0,3,Male
000788,Churchill,Natural Sciences Tripos,1,0,0,0,6,Female
000789,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000790,Churchill,Natural Sciences Tripos,1,0,0,0,7,Male
000791,Churchill,Natural Sciences Tripos,1,0,0,0,5,Male
000792,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000793,Churchill,Natural Sciences Tripos,1,0,0,0,8,Male
000794,Churchill,Natural Sciences Tripos,1,0,0,0,5,Female
000795,Churchill,Natural Sciences Tripos,1,0,0,0,8,Female
000796,Churchill,Natural Sciences Tripos,1,0,0,0,6,Female
000797,Churchill,Natural Sciences Tripos,1,0,0,0,5,Female
000798,Churchill,Natural Sciences Tripos,1,0,0,0,7,Male
000799,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000800,Churchill,Natural Sciences Tripos,1,0,0,0,6,Male
000801,Churchill,Natural Sciences Tripos,1,0,0,0,7,Male
000802,Churchill,Natural Sciences Tripos,1,0,0,0,6,Female
000803,Churchill,Natural Sciences Tripos,2,0,0,0,7,Male
000804,Churchill,Natural Sciences Tripos,2,0,0,0,3,Male
000805,Churchill,Natural Sciences Tripos,2,0,0,0,5,Male
000806,Churchill,Natural Sciences Tripos,2,0,0,0,7,Male
000807,Churchill,Natural Sciences Tripos,2,0,0,0,4,Female
000808,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000809,Churchill,Natural Sciences Tripos,2,0,0,0,7,Male
000810,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000811,Churchill,Natural Sciences Tripos,2,0,0,0,5,Male
000812,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000813,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000814,Churchill,Natural Sciences Tripos,2,0,0,0,6,Female
000815,Churchill,Natural Sciences Tripos,2,0,0,0,4,Male
000816,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000817,Churchill,Natural Sciences Tripos,2,0,0,0,5,Female
000818,Churchill,Natural Sciences Tripos,2,0,0,0,7,Male
000819,Churchill,Natural Sciences Tripos,2,0,0,0,5,Female
000820,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000821,Churchill,Natural Sciences Tripos,2,0,0,0,5,Female
000822,Churchill,Natural Sciences Tripos,2,0,0,0,6,Female
000823,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000824,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000825,Churchill,Natural Sciences Tripos,2,0,0,0,3,Female
000826,Churchill,Natural Sciences Tripos,2,0,0,0,4,Male
000827,Churchill,Natural Sciences Tripos,2,0,0,0,5,Female
000828,Churchill,Natural Sciences Tripos,2,0,0,0,5,Female
000829,Churchill,Natural Sciences Tripos,2,0,0,0,6,Male
000830,Churchill,Natural Sciences Tripos,2,0,0,0,6,Female
000831,Churchill,Natural Sciences Tripos,3,0,0,0,7,Female
000832,Churchill,Natural Sciences Tripos,3,0,0,0,6,Male
000833,Churchill,Natural Sciences Tripos,3,0,0,0,8,Male
000834,Churchill,Natural Sciences Tripos,3,0,0,0,5,Female
000835,Churchill,Natural Sciences Tripos,3,0,0,0,6,Female
000836,Churchill,Natural Sciences Tripos,3,0,0,0,7,Male
000837,Churchill,Natural Sciences Tripos,3,0,0,0,5,Female
000838,Churchill,Natural Sciences Tripos,3,0,0,0,6,Male
000839,Churchill,Natural Sciences Tripos,3,0,0,0,6,Male
000840,Churchill,Natural Sciences Tripos,3,0,0,0,3,Female
000841,Churchill,Natural Sciences Tripos,3,0,0,0,6,Male
000842,Churchill,Natural Sciences Tripos,3,0,0,0,4,Male
000843,Churchill,Natural Sciences Tripos,3,0,0,0,6,Male
000844,Churchill,Natural Sciences Tripos,3,0,0,0,6,Female
